event,completeTime,case
4,2023-12-24 05:32:00,7
2,2023-12-24 05:33:00,7
4,2023-12-24 05:35:00,1861
22,2023-12-24 09:42:00,235
22,2023-12-24 09:42:00,235
5,2023-12-24 09:43:00,235
22,2023-12-24 10:37:00,2547
5,2023-12-24 10:37:00,2547
5,2023-12-24 10:43:00,2547
7,2023-12-24 11:18:00,827
7,2023-12-24 11:21:00,827
22,2023-12-24 11:25:00,830
22,2023-12-24 11:25:00,830
22,2023-12-24 11:25:00,830
22,2023-12-24 11:25:00,830
22,2023-12-24 11:54:00,46
22,2023-12-24 11:54:00,46
22,2023-12-24 11:54:00,46
22,2023-12-24 11:54:00,46
22,2023-12-24 11:55:00,46
22,2023-12-24 11:57:00,36
22,2023-12-24 11:58:00,36
22,2023-12-24 11:58:00,36
22,2023-12-24 13:05:00,416
22,2023-12-24 13:09:00,416
22,2023-12-24 13:09:00,416
22,2023-12-24 13:09:00,416
22,2023-12-24 13:10:00,416
22,2023-12-24 13:10:00,416
22,2023-12-24 13:18:00,177
22,2023-12-24 13:19:00,177
22,2023-12-24 13:19:00,177
22,2023-12-24 13:19:00,416
7,2023-12-24 13:19:00,416
5,2023-12-24 13:19:00,416
4,2023-12-24 13:19:00,416
22,2023-12-24 13:22:00,416
22,2023-12-24 13:26:00,2728
22,2023-12-24 13:52:00,608
22,2023-12-24 13:53:00,608
22,2023-12-24 13:54:00,608
22,2023-12-24 13:54:00,608
22,2023-12-24 13:57:00,608
22,2023-12-24 13:58:00,608
22,2023-12-24 14:04:00,608
22,2023-12-24 14:04:00,608
5,2023-12-24 14:04:00,608
5,2023-12-24 14:04:00,608
5,2023-12-24 14:06:00,608
5,2023-12-24 14:06:00,608
5,2023-12-24 14:06:00,608
22,2023-12-24 14:18:00,1116
22,2023-12-24 15:08:00,1608
22,2023-12-24 15:08:00,1608
22,2023-12-24 15:08:00,1608
22,2023-12-24 15:46:00,1293
22,2023-12-24 15:46:00,1293
22,2023-12-24 15:46:00,1293
22,2023-12-24 15:57:00,1293
22,2023-12-24 15:58:00,1293
22,2023-12-24 15:58:00,1293
22,2023-12-24 15:58:00,1293
22,2023-12-24 16:04:00,2155
22,2023-12-24 16:06:00,820
22,2023-12-24 16:06:00,820
5,2023-12-24 16:06:00,820
5,2023-12-24 16:09:00,820
5,2023-12-24 16:09:00,820
5,2023-12-24 16:10:00,820
5,2023-12-24 16:10:00,820
37,2023-12-24 16:42:00,940
37,2023-12-24 16:43:00,940
22,2023-12-24 17:16:00,55
22,2023-12-24 17:16:00,55
5,2023-12-24 17:16:00,55
22,2023-12-24 17:17:00,55
22,2023-12-24 17:18:00,55
22,2023-12-24 17:18:00,55
5,2023-12-24 17:18:00,55
5,2023-12-24 17:18:00,55
5,2023-12-24 17:20:00,55
5,2023-12-24 17:20:00,55
5,2023-12-24 17:21:00,55
5,2023-12-24 17:22:00,55
5,2023-12-24 17:22:00,55
5,2023-12-24 17:22:00,55
5,2023-12-24 17:22:00,55
5,2023-12-24 17:29:00,55
5,2023-12-24 17:29:00,55
22,2023-12-24 17:29:00,1308
37,2023-12-24 18:27:00,843
22,2023-12-24 18:38:00,1811
22,2023-12-24 18:39:00,1811
37,2023-12-24 18:39:00,2680
37,2023-12-24 18:40:00,2680
37,2023-12-24 18:40:00,2680
24,2023-12-24 19:01:00,617
5,2023-12-24 21:05:00,1437
32,2023-12-24 23:41:00,249
28,2023-12-25 00:00:00,315
28,2023-12-25 00:00:00,2013
28,2023-12-25 00:00:00,2367
26,2023-12-25 00:00:00,67
28,2023-12-25 00:00:00,376
28,2023-12-25 00:00:00,711
28,2023-12-25 00:00:00,963
25,2023-12-25 00:00:00,1237
28,2023-12-25 00:00:00,1543
22,2023-12-25 00:47:00,1123
4,2023-12-25 05:31:00,2313
4,2023-12-25 05:31:00,2313
4,2023-12-25 05:31:00,416
4,2023-12-25 05:34:00,416
2,2023-12-25 05:34:00,416
4,2023-12-25 05:36:00,2313
4,2023-12-25 05:36:00,2313
2,2023-12-25 05:36:00,2313
22,2023-12-25 08:49:00,250
22,2023-12-25 08:49:00,250
22,2023-12-25 08:50:00,250
22,2023-12-25 08:50:00,250
22,2023-12-25 08:56:00,2194
22,2023-12-25 08:56:00,2194
5,2023-12-25 08:56:00,2194
5,2023-12-25 08:58:00,2194
22,2023-12-25 09:38:00,1905
22,2023-12-25 09:39:00,1905
22,2023-12-25 09:40:00,1905
22,2023-12-25 11:47:00,121
22,2023-12-25 11:47:00,121
22,2023-12-25 11:47:00,121
22,2023-12-25 11:47:00,121
22,2023-12-25 11:49:00,1105
22,2023-12-25 11:49:00,1105
5,2023-12-25 11:49:00,1105
22,2023-12-25 11:49:00,1105
22,2023-12-25 11:49:00,1105
22,2023-12-25 11:49:00,1105
22,2023-12-25 15:11:00,716
22,2023-12-25 15:11:00,716
22,2023-12-25 15:11:00,716
22,2023-12-25 15:12:00,177
37,2023-12-25 18:06:00,568
22,2023-12-25 21:36:00,2730
22,2023-12-25 21:37:00,2730
22,2023-12-25 21:37:00,2730
22,2023-12-25 21:38:00,2730
22,2023-12-25 21:40:00,2730
22,2023-12-25 21:42:00,2730
22,2023-12-25 21:43:00,2730
22,2023-12-25 21:43:00,2730
22,2023-12-25 21:44:00,2730
22,2023-12-25 21:46:00,2730
22,2023-12-25 21:47:00,2730
22,2023-12-25 21:47:00,2730
22,2023-12-25 21:47:00,2730
28,2023-12-26 00:00:00,50
28,2023-12-26 00:00:00,1756
28,2023-12-26 00:00:00,2316
28,2023-12-26 00:00:00,2569
28,2023-12-26 00:00:00,2610
28,2023-12-26 00:00:00,472
28,2023-12-26 00:00:00,795
28,2023-12-26 00:00:00,1282
28,2023-12-26 00:00:00,1525
28,2023-12-26 00:00:00,1661
28,2023-12-26 00:00:00,1686
37,2023-12-26 05:43:00,1082
22,2023-12-26 07:06:00,539
22,2023-12-26 07:06:00,539
22,2023-12-26 07:07:00,539
22,2023-12-26 07:07:00,539
22,2023-12-26 07:08:00,539
22,2023-12-26 08:24:00,539
22,2023-12-26 09:01:00,246
22,2023-12-26 09:03:00,716
22,2023-12-26 09:03:00,716
5,2023-12-26 09:04:00,246
22,2023-12-26 09:04:00,716
22,2023-12-26 09:04:00,716
5,2023-12-26 09:05:00,716
22,2023-12-26 09:07:00,716
22,2023-12-26 09:07:00,716
22,2023-12-26 09:07:00,716
5,2023-12-26 09:58:00,941
5,2023-12-26 09:58:00,941
5,2023-12-26 09:58:00,941
5,2023-12-26 09:59:00,941
5,2023-12-26 09:59:00,941
22,2023-12-26 09:59:00,941
5,2023-12-26 09:59:00,941
5,2023-12-26 10:01:00,941
5,2023-12-26 10:02:00,941
5,2023-12-26 10:02:00,941
22,2023-12-26 10:30:00,2161
22,2023-12-26 10:30:00,2161
22,2023-12-26 10:30:00,2161
22,2023-12-26 10:30:00,2161
22,2023-12-26 10:30:00,2161
7,2023-12-26 11:40:00,568
22,2023-12-26 13:09:00,2703
22,2023-12-26 13:10:00,2703
5,2023-12-26 13:11:00,2703
22,2023-12-26 13:29:00,362
22,2023-12-26 14:20:00,177
22,2023-12-26 14:22:00,207
22,2023-12-26 14:22:00,207
22,2023-12-26 14:22:00,177
22,2023-12-26 14:23:00,207
5,2023-12-26 15:36:00,1395
22,2023-12-26 16:40:00,275
22,2023-12-26 19:32:00,2341
22,2023-12-26 20:54:00,2721
22,2023-12-26 20:54:00,2721
22,2023-12-26 22:31:00,169
22,2023-12-26 22:31:00,169
22,2023-12-26 22:31:00,169
5,2023-12-26 23:33:00,565
5,2023-12-26 23:34:00,565
5,2023-12-26 23:34:00,565
5,2023-12-26 23:34:00,565
22,2023-12-26 23:35:00,565
5,2023-12-26 23:35:00,565
5,2023-12-26 23:36:00,565
5,2023-12-26 23:36:00,565
5,2023-12-26 23:36:00,565
22,2023-12-26 23:43:00,565
5,2023-12-26 23:43:00,565
5,2023-12-26 23:44:00,565
5,2023-12-26 23:45:00,565
28,2023-12-27 00:00:00,1102
28,2023-12-27 00:00:00,1765
28,2023-12-27 00:00:00,1967
28,2023-12-27 00:00:00,2135
28,2023-12-27 00:00:00,2176
7,2023-12-27 00:00:00,2341
28,2023-12-27 00:00:00,2418
5,2023-12-27 00:00:00,2496
28,2023-12-27 00:00:00,2562
28,2023-12-27 00:00:00,2563
28,2023-12-27 00:00:00,2609
28,2023-12-27 00:00:00,2718
28,2023-12-27 00:00:00,382
16,2023-12-27 00:00:00,894
28,2023-12-27 00:00:00,1643
28,2023-12-27 00:00:00,1656
5,2023-12-27 00:01:00,2496
5,2023-12-27 00:01:00,2496
5,2023-12-27 00:01:00,2496
5,2023-12-27 00:01:00,2496
5,2023-12-27 00:04:00,2623
37,2023-12-27 00:17:00,1721
37,2023-12-27 00:17:00,1721
37,2023-12-27 00:17:00,1721
37,2023-12-27 00:17:00,1721
37,2023-12-27 00:17:00,1721
37,2023-12-27 00:18:00,1721
37,2023-12-27 00:18:00,1721
37,2023-12-27 00:18:00,1721
22,2023-12-27 02:03:00,1745
22,2023-12-27 02:03:00,1745
22,2023-12-27 02:03:00,1745
22,2023-12-27 02:03:00,1745
22,2023-12-27 02:04:00,1745
22,2023-12-27 02:04:00,1745
22,2023-12-27 02:04:00,1745
5,2023-12-27 02:05:00,1745
5,2023-12-27 08:34:00,1528
7,2023-12-27 08:34:00,1528
3,2023-12-27 08:34:00,1528
3,2023-12-27 08:34:00,1528
22,2023-12-27 10:06:00,1102
22,2023-12-27 10:06:00,1102
22,2023-12-27 10:08:00,1102
22,2023-12-27 10:08:00,1102
22,2023-12-27 10:09:00,85
22,2023-12-27 10:09:00,85
5,2023-12-27 10:09:00,85
22,2023-12-27 10:09:00,1102
22,2023-12-27 10:09:00,1102
5,2023-12-27 10:09:00,1102
5,2023-12-27 10:09:00,1102
5,2023-12-27 10:11:00,1102
5,2023-12-27 10:12:00,1102
5,2023-12-27 10:12:00,1102
5,2023-12-27 10:14:00,85
22,2023-12-27 10:18:00,153
22,2023-12-27 10:19:00,1102
5,2023-12-27 10:19:00,1102
5,2023-12-27 10:19:00,1102
22,2023-12-27 10:20:00,153
5,2023-12-27 10:20:00,153
5,2023-12-27 10:21:00,1102
5,2023-12-27 10:21:00,1102
5,2023-12-27 10:21:00,1102
5,2023-12-27 10:25:00,153
22,2023-12-27 10:33:00,85
22,2023-12-27 10:34:00,85
22,2023-12-27 10:34:00,85
22,2023-12-27 10:34:00,85
22,2023-12-27 10:52:00,1103
22,2023-12-27 10:52:00,1103
5,2023-12-27 11:06:00,1577
5,2023-12-27 11:14:00,1014
22,2023-12-27 11:20:00,442
22,2023-12-27 11:36:00,177
22,2023-12-27 11:44:00,608
22,2023-12-27 11:44:00,608
5,2023-12-27 13:22:00,1393
22,2023-12-27 13:24:00,1251
22,2023-12-27 13:24:00,1251
22,2023-12-27 13:26:00,1251
22,2023-12-27 13:26:00,1251
5,2023-12-27 13:26:00,1251
5,2023-12-27 13:28:00,2496
5,2023-12-27 13:30:00,1251
22,2023-12-27 13:30:00,1251
5,2023-12-27 13:31:00,1393
5,2023-12-27 13:31:00,1393
5,2023-12-27 13:31:00,1393
5,2023-12-27 13:31:00,1393
22,2023-12-27 13:36:00,737
22,2023-12-27 13:36:00,737
22,2023-12-27 13:36:00,737
5,2023-12-27 13:36:00,737
5,2023-12-27 13:37:00,737
22,2023-12-27 13:42:00,568
5,2023-12-27 13:42:00,737
5,2023-12-27 13:43:00,737
5,2023-12-27 13:44:00,737
5,2023-12-27 13:44:00,737
22,2023-12-27 13:51:00,490
22,2023-12-27 13:52:00,490
5,2023-12-27 13:52:00,490
22,2023-12-27 13:55:00,1484
5,2023-12-27 13:56:00,490
22,2023-12-27 13:56:00,1484
22,2023-12-27 13:57:00,1484
22,2023-12-27 13:58:00,1219
22,2023-12-27 13:59:00,1484
22,2023-12-27 13:59:00,1484
22,2023-12-27 13:59:00,1484
22,2023-12-27 13:59:00,1484
5,2023-12-27 14:00:00,669
22,2023-12-27 14:00:00,1484
22,2023-12-27 14:00:00,1484
22,2023-12-27 14:00:00,1484
22,2023-12-27 14:00:00,1484
22,2023-12-27 14:01:00,1484
22,2023-12-27 14:07:00,1859
22,2023-12-27 14:07:00,1859
32,2023-12-27 14:08:00,1859
22,2023-12-27 14:12:00,2461
22,2023-12-27 14:13:00,2461
22,2023-12-27 14:13:00,2461
22,2023-12-27 14:15:00,2461
22,2023-12-27 14:15:00,2461
5,2023-12-27 14:15:00,2461
22,2023-12-27 14:18:00,2461
22,2023-12-27 14:18:00,2461
5,2023-12-27 14:18:00,2461
22,2023-12-27 14:19:00,2461
22,2023-12-27 14:19:00,2461
22,2023-12-27 14:19:00,2461
22,2023-12-27 14:21:00,2461
22,2023-12-27 14:21:00,2461
5,2023-12-27 14:21:00,2461
22,2023-12-27 14:23:00,2461
22,2023-12-27 14:23:00,2461
5,2023-12-27 14:27:00,1740
22,2023-12-27 14:27:00,1740
5,2023-12-27 14:27:00,1740
5,2023-12-27 14:31:00,1740
5,2023-12-27 15:04:00,944
22,2023-12-27 15:51:00,804
22,2023-12-27 15:52:00,804
22,2023-12-27 15:52:00,804
22,2023-12-27 16:30:00,804
22,2023-12-27 16:30:00,804
22,2023-12-27 16:32:00,804
22,2023-12-27 16:35:00,804
22,2023-12-27 16:36:00,804
5,2023-12-27 16:36:00,804
22,2023-12-27 16:47:00,804
5,2023-12-27 16:48:00,804
5,2023-12-27 16:49:00,804
22,2023-12-27 17:09:00,1376
22,2023-12-27 17:09:00,1376
22,2023-12-27 17:09:00,1376
5,2023-12-27 17:09:00,1376
5,2023-12-27 17:12:00,1376
5,2023-12-27 17:13:00,1376
5,2023-12-27 17:13:00,1376
22,2023-12-27 17:20:00,692
22,2023-12-27 17:20:00,692
22,2023-12-27 17:20:00,692
22,2023-12-27 17:20:00,692
22,2023-12-27 17:21:00,692
22,2023-12-27 17:22:00,692
5,2023-12-27 17:22:00,692
22,2023-12-27 18:04:00,151
22,2023-12-27 18:54:00,1819
22,2023-12-27 18:54:00,1819
22,2023-12-27 20:50:00,2461
22,2023-12-27 20:54:00,2461
22,2023-12-27 20:54:00,2461
5,2023-12-27 20:54:00,2461
5,2023-12-27 20:56:00,2461
22,2023-12-27 21:24:00,331
22,2023-12-27 21:24:00,331
22,2023-12-27 21:25:00,331
22,2023-12-27 21:44:00,1608
22,2023-12-27 21:44:00,1608
22,2023-12-27 22:27:00,151
22,2023-12-27 22:27:00,151
22,2023-12-27 22:29:00,151
16,2023-12-28 00:00:00,1787
28,2023-12-28 00:00:00,2013
28,2023-12-28 00:00:00,2119
28,2023-12-28 00:00:00,2609
28,2023-12-28 00:00:00,58
25,2023-12-28 00:00:00,67
28,2023-12-28 00:00:00,388
28,2023-12-28 00:00:00,686
38,2023-12-28 00:00:00,788
28,2023-12-28 00:00:00,886
28,2023-12-28 00:00:00,1068
28,2023-12-28 00:00:00,1095
28,2023-12-28 00:00:00,1656
22,2023-12-28 00:01:00,113
22,2023-12-28 00:02:00,113
5,2023-12-28 00:02:00,194
5,2023-12-28 00:02:00,194
22,2023-12-28 00:03:00,113
22,2023-12-28 00:03:00,113
22,2023-12-28 00:03:00,113
22,2023-12-28 00:04:00,113
5,2023-12-28 00:04:00,194
5,2023-12-28 00:04:00,194
5,2023-12-28 00:04:00,194
5,2023-12-28 00:04:00,194
22,2023-12-28 00:05:00,113
22,2023-12-28 00:05:00,113
22,2023-12-28 00:05:00,113
5,2023-12-28 00:05:00,113
22,2023-12-28 00:09:00,1116
5,2023-12-28 00:10:00,113
22,2023-12-28 00:10:00,1116
22,2023-12-28 00:10:00,1116
22,2023-12-28 00:10:00,1116
22,2023-12-28 00:10:00,1116
5,2023-12-28 00:12:00,194
22,2023-12-28 00:13:00,1116
22,2023-12-28 00:15:00,826
22,2023-12-28 00:15:00,826
22,2023-12-28 00:15:00,1116
22,2023-12-28 00:16:00,826
22,2023-12-28 00:16:00,1116
22,2023-12-28 00:16:00,1116
22,2023-12-28 00:16:00,1116
7,2023-12-28 00:16:00,1116
22,2023-12-28 00:17:00,1116
22,2023-12-28 00:17:00,1116
22,2023-12-28 00:18:00,1116
22,2023-12-28 00:18:00,1116
22,2023-12-28 00:18:00,1116
22,2023-12-28 00:18:00,1116
22,2023-12-28 00:18:00,1116
22,2023-12-28 00:34:00,231
22,2023-12-28 00:35:00,1849
22,2023-12-28 00:36:00,231
22,2023-12-28 00:42:00,231
22,2023-12-28 00:43:00,231
22,2023-12-28 00:59:00,17
22,2023-12-28 00:59:00,17
22,2023-12-28 00:59:00,17
22,2023-12-28 00:59:00,17
22,2023-12-28 00:59:00,17
22,2023-12-28 00:59:00,17
4,2023-12-28 05:31:00,36
4,2023-12-28 05:31:00,36
4,2023-12-28 05:32:00,36
4,2023-12-28 05:32:00,36
2,2023-12-28 05:33:00,36
22,2023-12-28 09:18:00,1787
22,2023-12-28 09:19:00,1787
22,2023-12-28 09:22:00,1787
32,2023-12-28 09:22:00,1787
32,2023-12-28 09:22:00,1787
32,2023-12-28 09:23:00,1787
32,2023-12-28 09:24:00,1787
22,2023-12-28 09:28:00,875
22,2023-12-28 09:28:00,875
22,2023-12-28 09:29:00,875
22,2023-12-28 09:29:00,875
22,2023-12-28 09:29:00,875
22,2023-12-28 09:29:00,875
22,2023-12-28 09:29:00,875
5,2023-12-28 09:29:00,875
22,2023-12-28 10:46:00,363
22,2023-12-28 10:46:00,363
5,2023-12-28 10:46:00,363
5,2023-12-28 10:47:00,363
5,2023-12-28 10:48:00,363
22,2023-12-28 10:48:00,363
22,2023-12-28 10:49:00,363
22,2023-12-28 10:49:00,363
5,2023-12-28 10:50:00,363
22,2023-12-28 10:50:00,363
22,2023-12-28 10:50:00,363
15,2023-12-28 11:39:00,1346
22,2023-12-28 11:43:00,1604
5,2023-12-28 11:45:00,194
5,2023-12-28 11:45:00,194
22,2023-12-28 11:45:00,1346
22,2023-12-28 11:45:00,1346
5,2023-12-28 11:46:00,194
5,2023-12-28 11:46:00,194
22,2023-12-28 11:46:00,194
5,2023-12-28 11:46:00,194
22,2023-12-28 11:46:00,1346
22,2023-12-28 11:46:00,1346
22,2023-12-28 11:46:00,1346
22,2023-12-28 11:48:00,1346
22,2023-12-28 11:51:00,1346
22,2023-12-28 11:51:00,1346
22,2023-12-28 11:51:00,1346
22,2023-12-28 11:51:00,1346
7,2023-12-28 11:52:00,1346
5,2023-12-28 11:52:00,1346
4,2023-12-28 11:52:00,1346
4,2023-12-28 11:52:00,1346
32,2023-12-28 11:54:00,2206
32,2023-12-28 11:54:00,2206
22,2023-12-28 11:56:00,113
22,2023-12-28 11:56:00,113
22,2023-12-28 11:56:00,113
22,2023-12-28 11:56:00,113
22,2023-12-28 11:57:00,113
5,2023-12-28 11:58:00,194
22,2023-12-28 11:59:00,113
22,2023-12-28 11:59:00,113
5,2023-12-28 11:59:00,113
22,2023-12-28 13:01:00,17
22,2023-12-28 13:04:00,17
22,2023-12-28 13:04:00,17
22,2023-12-28 13:05:00,17
22,2023-12-28 13:05:00,17
22,2023-12-28 13:05:00,17
22,2023-12-28 13:05:00,17
7,2023-12-28 13:06:00,17
5,2023-12-28 13:06:00,17
4,2023-12-28 13:06:00,17
4,2023-12-28 13:06:00,17
22,2023-12-28 13:11:00,2643
22,2023-12-28 13:13:00,2643
22,2023-12-28 13:13:00,2643
22,2023-12-28 13:14:00,428
22,2023-12-28 13:14:00,428
5,2023-12-28 13:14:00,428
22,2023-12-28 13:15:00,17
5,2023-12-28 13:15:00,428
5,2023-12-28 13:25:00,347
5,2023-12-28 13:26:00,347
5,2023-12-28 13:26:00,347
5,2023-12-28 13:26:00,347
5,2023-12-28 13:26:00,347
22,2023-12-28 13:54:00,1028
22,2023-12-28 13:55:00,1028
5,2023-12-28 13:56:00,1028
5,2023-12-28 13:56:00,1028
22,2023-12-28 14:35:00,151
5,2023-12-28 14:54:00,1116
4,2023-12-28 14:54:00,1116
4,2023-12-28 14:54:00,1116
22,2023-12-28 15:17:00,2686
22,2023-12-28 15:17:00,2686
22,2023-12-28 15:18:00,2686
22,2023-12-28 15:18:00,2686
22,2023-12-28 15:43:00,2036
22,2023-12-28 15:44:00,1534
22,2023-12-28 15:44:00,1534
5,2023-12-28 15:44:00,1534
22,2023-12-28 15:47:00,1534
5,2023-12-28 15:47:00,1534
5,2023-12-28 15:48:00,1534
22,2023-12-28 16:09:00,162
22,2023-12-28 16:09:00,162
22,2023-12-28 16:09:00,162
22,2023-12-28 16:10:00,162
22,2023-12-28 16:10:00,162
22,2023-12-28 16:11:00,162
22,2023-12-28 16:12:00,2046
22,2023-12-28 16:12:00,2046
22,2023-12-28 16:12:00,162
22,2023-12-28 16:16:00,2187
22,2023-12-28 16:16:00,2187
5,2023-12-28 16:16:00,2187
5,2023-12-28 16:18:00,2424
5,2023-12-28 16:21:00,2187
22,2023-12-28 16:28:00,2187
22,2023-12-28 16:28:00,162
22,2023-12-28 16:29:00,162
22,2023-12-28 16:29:00,162
22,2023-12-28 16:40:00,331
22,2023-12-28 16:40:00,331
22,2023-12-28 16:40:00,331
22,2023-12-28 16:47:00,331
7,2023-12-28 16:47:00,331
5,2023-12-28 16:47:00,331
4,2023-12-28 16:47:00,331
4,2023-12-28 16:47:00,331
22,2023-12-28 16:47:00,1534
4,2023-12-28 16:49:00,331
2,2023-12-28 16:49:00,331
7,2023-12-28 16:57:00,5
5,2023-12-28 16:57:00,5
4,2023-12-28 16:57:00,5
22,2023-12-28 16:57:00,162
22,2023-12-28 16:57:00,162
5,2023-12-28 16:58:00,162
22,2023-12-28 17:18:00,162
22,2023-12-28 17:18:00,162
5,2023-12-28 17:19:00,162
22,2023-12-28 17:19:00,162
22,2023-12-28 17:19:00,162
5,2023-12-28 17:22:00,162
22,2023-12-28 17:24:00,162
22,2023-12-28 17:24:00,162
5,2023-12-28 17:25:00,162
22,2023-12-28 17:40:00,2268
22,2023-12-28 17:40:00,2268
22,2023-12-28 17:40:00,162
22,2023-12-28 17:41:00,2268
22,2023-12-28 17:41:00,162
22,2023-12-28 17:41:00,162
5,2023-12-28 17:41:00,162
22,2023-12-28 17:44:00,2268
5,2023-12-28 17:44:00,162
22,2023-12-28 17:48:00,2268
22,2023-12-28 17:49:00,2268
22,2023-12-28 17:49:00,2268
22,2023-12-28 19:01:00,2397
22,2023-12-28 19:02:00,2397
22,2023-12-28 19:02:00,2397
22,2023-12-28 19:02:00,2397
22,2023-12-28 19:03:00,2397
7,2023-12-28 19:04:00,2397
7,2023-12-28 19:04:00,2397
5,2023-12-28 19:42:00,2609
5,2023-12-28 19:44:00,2609
5,2023-12-28 19:46:00,2609
5,2023-12-28 19:46:00,2609
5,2023-12-28 19:46:00,2609
22,2023-12-28 20:30:00,2170
22,2023-12-28 20:31:00,2170
5,2023-12-28 20:32:00,1725
5,2023-12-28 20:35:00,1725
22,2023-12-28 20:36:00,1725
22,2023-12-28 20:38:00,2170
22,2023-12-28 20:38:00,2170
22,2023-12-28 20:40:00,2170
22,2023-12-28 23:32:00,1524
22,2023-12-28 23:32:00,1524
22,2023-12-28 23:33:00,1973
22,2023-12-28 23:33:00,1973
22,2023-12-28 23:33:00,1524
22,2023-12-28 23:34:00,1973
5,2023-12-28 23:34:00,1973
5,2023-12-28 23:34:00,1973
22,2023-12-28 23:34:00,1524
22,2023-12-28 23:36:00,1973
5,2023-12-28 23:54:00,2629
14,2023-12-29 00:00:00,331
27,2023-12-29 00:00:00,568
28,2023-12-29 00:00:00,911
27,2023-12-29 00:00:00,1097
28,2023-12-29 00:00:00,1191
27,2023-12-29 00:00:00,2116
28,2023-12-29 00:00:00,2194
28,2023-12-29 00:00:00,2241
7,2023-12-29 00:00:00,2268
27,2023-12-29 00:00:00,2419
28,2023-12-29 00:00:00,2452
27,2023-12-29 00:00:00,2517
27,2023-12-29 00:00:00,2522
27,2023-12-29 00:00:00,2601
28,2023-12-29 00:00:00,2607
27,2023-12-29 00:00:00,2609
27,2023-12-29 00:00:00,2615
27,2023-12-29 00:00:00,2617
27,2023-12-29 00:00:00,2619
27,2023-12-29 00:00:00,2621
27,2023-12-29 00:00:00,2622
27,2023-12-29 00:00:00,2623
27,2023-12-29 00:00:00,2625
28,2023-12-29 00:00:00,2643
27,2023-12-29 00:00:00,77
27,2023-12-29 00:00:00,446
28,2023-12-29 00:00:00,509
28,2023-12-29 00:00:00,603
27,2023-12-29 00:00:00,608
34,2023-12-29 00:00:00,989
27,2023-12-29 00:00:00,1197
27,2023-12-29 00:00:00,1302
28,2023-12-29 00:00:00,1385
27,2023-12-29 00:00:00,1537
27,2023-12-29 00:00:00,1539
27,2023-12-29 00:00:00,1541
25,2023-12-29 00:00:00,1604
20,2023-12-29 00:01:00,841
6,2023-12-29 00:02:00,841
22,2023-12-29 00:32:00,273
22,2023-12-29 00:43:00,1359
22,2023-12-29 00:45:00,1359
22,2023-12-29 00:45:00,1359
22,2023-12-29 00:45:00,1359
22,2023-12-29 00:45:00,1359
22,2023-12-29 00:50:00,1359
22,2023-12-29 00:50:00,1359
22,2023-12-29 00:51:00,1359
4,2023-12-29 05:31:00,14
4,2023-12-29 05:31:00,17
4,2023-12-29 05:31:00,17
4,2023-12-29 05:31:00,1116
4,2023-12-29 05:31:00,1116
4,2023-12-29 05:33:00,1116
4,2023-12-29 05:33:00,1116
2,2023-12-29 05:33:00,1116
4,2023-12-29 05:34:00,17
4,2023-12-29 05:34:00,17
4,2023-12-29 05:35:00,14
2,2023-12-29 05:35:00,14
2,2023-12-29 05:35:00,17
37,2023-12-29 09:31:00,2617
37,2023-12-29 10:03:00,1891
22,2023-12-29 10:26:00,428
22,2023-12-29 10:26:00,428
5,2023-12-29 10:26:00,428
5,2023-12-29 10:26:00,428
22,2023-12-29 10:29:00,428
22,2023-12-29 10:29:00,428
5,2023-12-29 10:30:00,428
5,2023-12-29 10:30:00,428
5,2023-12-29 10:32:00,428
5,2023-12-29 10:36:00,428
5,2023-12-29 10:36:00,428
5,2023-12-29 10:36:00,428
5,2023-12-29 10:36:00,428
5,2023-12-29 10:38:00,1581
22,2023-12-29 11:23:00,1891
22,2023-12-29 11:30:00,1581
22,2023-12-29 11:41:00,2535
22,2023-12-29 11:47:00,1392
22,2023-12-29 11:47:00,1392
22,2023-12-29 11:47:00,1392
22,2023-12-29 11:47:00,1392
22,2023-12-29 11:47:00,1392
22,2023-12-29 11:48:00,1392
22,2023-12-29 11:49:00,1392
22,2023-12-29 11:49:00,1392
7,2023-12-29 11:49:00,1392
5,2023-12-29 11:50:00,1392
4,2023-12-29 11:50:00,1392
4,2023-12-29 11:50:00,1392
22,2023-12-29 11:50:00,1392
4,2023-12-29 11:54:00,1392
2,2023-12-29 11:54:00,1392
22,2023-12-29 13:11:00,2010
22,2023-12-29 13:11:00,2010
22,2023-12-29 13:11:00,2010
22,2023-12-29 13:11:00,2010
22,2023-12-29 13:12:00,2010
22,2023-12-29 13:26:00,1574
22,2023-12-29 13:27:00,1574
22,2023-12-29 13:43:00,1574
7,2023-12-29 13:43:00,1574
5,2023-12-29 13:43:00,1574
4,2023-12-29 13:44:00,1574
4,2023-12-29 13:44:00,1574
22,2023-12-29 13:50:00,65
22,2023-12-29 13:50:00,65
5,2023-12-29 13:50:00,65
22,2023-12-29 13:54:00,65
5,2023-12-29 13:54:00,65
22,2023-12-29 13:56:00,65
22,2023-12-29 14:17:00,581
22,2023-12-29 14:18:00,581
22,2023-12-29 14:18:00,581
22,2023-12-29 14:18:00,581
22,2023-12-29 14:18:00,581
5,2023-12-29 14:19:00,581
5,2023-12-29 14:19:00,581
5,2023-12-29 14:44:00,2424
22,2023-12-29 14:54:00,17
22,2023-12-29 14:55:00,17
22,2023-12-29 15:10:00,306
22,2023-12-29 15:11:00,306
5,2023-12-29 15:12:00,306
